id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1893899986,,UF 1.799,1799.0,UF,"Vicuña Mackenna 1547, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",1 dormitorio|1 baño|21 a 43 m² útiles,https://www.portalinmobiliario.com/MLC-1893899986-green-concept-vicuna-mackenna-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:44.401897
MLC-1478332223,,UF 2.935,2935.0,UF,"Edificio Santa Elena 1670, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|32 a 51 m² útiles,https://www.portalinmobiliario.com/MLC-1478332223-edificio-santa-elena-1670-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:44.916520
MLC-2253534544,,UF 2.307,2307.0,UF,"Santa Rosa 1350, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|19 a 66 m² útiles,https://www.portalinmobiliario.com/MLC-2253534544-santa-rosa-1350-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:45.673167
MLC-1379475569,,UF 2.274,2274.0,UF,"Avenida España 702, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|23 a 55 m² útiles,https://www.portalinmobiliario.com/MLC-1379475569-vive-domeyko-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:46.195390
MLC-1399355749,,UF 2.784,2784.0,UF,"Franklin 309, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|32 a 52 m² útiles,https://www.portalinmobiliario.com/MLC-1399355749-move-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:46.675580
MLC-2467200996,,UF 2.211,2211.0,UF,"Diez De Julio 1500, Parque Almagro, Santiago, RM (Metropolitana)",1 a 3 dormitorios|1 a 3 baños|27 a 74 m² útiles,https://www.portalinmobiliario.com/MLC-2467200996-do-apartments-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:47.360221
MLC-995776652,,UF 2.402,2402.0,UF,"José Miguel Carrera 86, Ejército - Toesca, Santiago, RM (Metropolitana)",1 dormitorio|1 baño|20 a 36 m² útiles,https://www.portalinmobiliario.com/MLC-995776652-live-plus--_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:47.927479
MLC-975135501,,UF 3.042,3042.0,UF,"Rosas 1444, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|34 a 58 m² útiles,https://www.portalinmobiliario.com/MLC-975135501-edificio-rosas-1444-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:48.483751
MLC-1377859641,,UF 1.656,1656.0,UF,"Zenteno 1276, Parque O'Higgins, Santiago, RM (Metropolitana)",3 dormitorios|1 a 2 baños|21 a 59 m² útiles,https://www.portalinmobiliario.com/MLC-1377859641-barrio-zenteno-_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:49.025553
MLC-1377826221,,UF 1.890,1890.0,UF,"Santa Isabel 330, Santa Isabel, Santiago, RM (Metropolitana)",2 dormitorios|1 a 2 baños|23 a 51 m² útiles,https://www.portalinmobiliario.com/MLC-1377826221-edificio-upper-design-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:49.522549
MLC-2216247478,,UF 2.482,2482.0,UF,"Presidente Balmaceda 2500, Parque Los Reyes, Santiago, RM (Metropolitana)",3 dormitorios|1 a 2 baños|25 a 66 m² útiles,https://www.portalinmobiliario.com/MLC-2216247478-balmaceda-2500-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:50.017964
MLC-2747932600,,UF 2.080,2080.0,UF,"Av. Sta. Rosa 314, Santa Isabel, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|19 a 55 m² útiles,https://www.portalinmobiliario.com/MLC-2747932600-innova-center-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:50.635576
MLC-2253534286,,UF 2.850,2850.0,UF,"San Pablo 1653, Barrio Brasil, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|33 a 52 m² útiles,https://www.portalinmobiliario.com/MLC-2253534286-marca-santiago-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:51.358803
MLC-1577109722,,UF 1.957,1957.0,UF,"Calle Yungay 2570, Parque Los Reyes, Santiago, RM (Metropolitana)",1 a 3 dormitorios|1 a 2 baños|27 a 62 m² útiles,https://www.portalinmobiliario.com/MLC-1577109722-edificio-yungay-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:51.977877
MLC-1418062407,,UF 1.990,1990.0,UF,"Carmen 339, Santa Isabel, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|19 a 47 m² útiles,https://www.portalinmobiliario.com/MLC-1418062407-carmen-339-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:52.660253
MLC-1444834499,,UF 2.340,2340.0,UF,"Tarapacá 1140, Bulnes, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|24 a 49 m² útiles,https://www.portalinmobiliario.com/MLC-1444834499-tarapaca-1140-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:53.265196
MLC-2260227390,,UF 2.829,2829.0,UF,"Domeyko 2055, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|24 a 52 m² útiles,https://www.portalinmobiliario.com/MLC-2260227390-domeyko-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:53.866444
MLC-1461100675,,UF 2.466,2466.0,UF,"San Ignacio 270, Dieciocho, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|24 a 52 m² útiles,https://www.portalinmobiliario.com/MLC-1461100675-san-ignacio-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:54.528640
MLC-2303333852,,UF 2.943,2943.0,UF,"Eyzaguirre 580, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|29 a 48 m² útiles,https://www.portalinmobiliario.com/MLC-2303333852-edificio-living-town-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:55.183172
MLC-1445107867,,UF 2.254,2254.0,UF,"Mapocho 2502, Parque Los Reyes, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|25 a 49 m² útiles,https://www.portalinmobiliario.com/MLC-1445107867-mapocho-2502-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D009002c3-0173-4023-9b3d-866505a50652,2024-10-30T18:35:55.666278
