id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1528493757,,UF 4.725,4725.0,UF,,5 dormitorios|3 baños|99 m² útiles,https://www.portalinmobiliario.com/MLC-1528493757-casa-en-venta-de-5-dorm-en-santiago-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:56.942160
MLC-1535352749,,$ 165.000.000,165000000.0,$,,5 dormitorios|2 baños|300 m² totales,https://www.portalinmobiliario.com/MLC-1535352749-casa-en-venta-de-5-dorm-en-santiago-conferencia-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:57.198146
MLC-1520222889,,$ 130.000.000,130000000.0,$,,3 dormitorios|1 baño|78 m² útiles,https://www.portalinmobiliario.com/MLC-1520222889-casa-en-venta-de-3-dorm-en-santiago-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:57.484781
MLC-2481892230,,UF 4.700,4700.0,UF,,3 dormitorios|2 baños|137 m² útiles,https://www.portalinmobiliario.com/MLC-2481892230-casa-en-venta-de-3-dorm-en-santiago-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:57.815067
MLC-1528543403,,$ 93.000.000,93000000.0,$,,3 dormitorios|1 baño|103 m² útiles,https://www.portalinmobiliario.com/MLC-1528543403-casa-en-venta-en-santiago-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:58.211080
MLC-1537716017,,UF 2.350,2350.0,UF,"Francisco Bardessi // Gral Baquedano, Parque Los Reyes, Santiago, RM (Metropolitana)",4 dormitorios|1 baño|115 m² útiles,https://www.portalinmobiliario.com/MLC-1537716017-casa-en-venta-de-4-dorm-en-santiago-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:58.570876
MLC-1520248727,,UF 8.450,8450.0,UF,"Yungay Con Esperanza, Parque Los Reyes, Santiago, RM (Metropolitana)",5 dormitorios|4 baños|332 m² útiles,https://www.portalinmobiliario.com/MLC-1520248727-propiedad-con-galpon-en-venta-en-santiago-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:58.886808
MLC-1494181943,,$ 150.000.000,150000000.0,$,,4 dormitorios|1 baño|34 m² útiles,https://www.portalinmobiliario.com/MLC-1494181943-venta-casa-para-remodelar-santiago-_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:59.249948
MLC-2750977878,,UF 9.200,9200.0,UF,,6 dormitorios|2 baños|160 m² útiles,https://www.portalinmobiliario.com/MLC-2750977878-casa-en-venta-en-santiago-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:59.521047
MLC-2535546264,,UF 50.000,50000.0,UF,"Arturo Prat 1058, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",7 dormitorios|5 baños|1.288 m² útiles,https://www.portalinmobiliario.com/MLC-2535546264-vivienda-local-comercial-y-bodega-_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:36:59.807553
MLC-2439771334,,$ 260.000.000,260000000.0,$,,7 dormitorios|8 baños|245 m² útiles,https://www.portalinmobiliario.com/MLC-2439771334-gran-casa-apta-comercio-actualmente-hospedaje-7dormits8b-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:00.296116
MLC-2707172454,,UF 23.756,23756.0,UF,,14 dormitorios|6 baños|1.100 m² útiles,https://www.portalinmobiliario.com/MLC-2707172454-gran-oportunidad-de-inversion-en-plena-av-brasil--_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:00.683849
MLC-1522987311,,$ 240.000.000,240000000.0,$,"Huérfanos 3000 - 3300, Santiago, Chile, Barrio Yungay, Santiago, RM (Metropolitana)",1 dormitorio|1 baño|120 m² útiles,https://www.portalinmobiliario.com/MLC-1522987311-casa-tres-niveles-barrio-historico-doble-altura-muy-luminosa-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:01.042974
MLC-2653640396,,UF 7.000,7000.0,UF,,9 dormitorios|5 baños|263 m² útiles,https://www.portalinmobiliario.com/MLC-2653640396-hotel-boutique-bed-breakfast-metro-cumming-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:01.337662
MLC-1499497341,,UF 6.254,6254.0,UF,"Artemio Gutierrez, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",6 dormitorios|3 baños|2.012 m² útiles,https://www.portalinmobiliario.com/MLC-1499497341-casa-en-venta-de-6-dorm-en-santiago-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D73c74eff-d3f7-4fd6-b583-8b630fc56061,2024-10-30T18:37:01.683382
