id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-2728448616,,UF 170,170.0,UF,,4 baños|722 m² útiles,https://www.portalinmobiliario.com/MLC-2728448616-bodega-en-arriendo-amplia-y-grande-en-club-hipico-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D379789bd-f22d-4df0-adf2-debe390c61a2,2024-10-30T18:41:48.534407
MLC-1517463449,,UF 132,132.0,UF,"Metro Universidad De Chile, Bulnes, Santiago, RM (Metropolitana)",4 baños|257 m² útiles,https://www.portalinmobiliario.com/MLC-1517463449-local-comercial-en-arriendo-santiago-centro-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:52.524307
MLC-2699622990,,UF 350,350.0,UF,,12 baños|1.185 m² útiles,https://www.portalinmobiliario.com/MLC-2699622990-exclusivo-edificio-y-local-barrio-bellas-artes-_JM#position%3D2%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:53.172154
MLC-2535176936,,UF 150,150.0,UF,"Huerfanos, 901, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",82 m² útiles,https://www.portalinmobiliario.com/MLC-2535176936-arriendo-local-huerfanos-excelente-ubicacion-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:53.546578
MLC-1481452437,,UF 130,130.0,UF,"Esmeralda 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",8 baños|350 m² útiles,https://www.portalinmobiliario.com/MLC-1481452437-gran-local-350-m-barrio-bellas-artes-_JM#position%3D4%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:53.905635
MLC-2647373958,,UF 60,60.0,UF,"Nataniel Cox 1 - 300, Bulnes, Santiago, RM (Metropolitana)",4 baños|258 m² útiles,https://www.portalinmobiliario.com/MLC-2647373958-excelente-local-rebajado-primer-ano-sector-paseo-bulnes-_JM#position%3D5%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:54.258339
MLC-1438584229,,UF 530,530.0,UF,,7 baños|3.811 m² útiles,https://www.portalinmobiliario.com/MLC-1438584229-local-comercial-en-arriendo-en-santiago-_JM#position%3D6%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:54.508398
MLC-1489174785,,UF 75,75.0,UF,"Calle Moneda Próximo Palacio De La Moneda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|36 m² totales,https://www.portalinmobiliario.com/MLC-1489174785-local-comercial-en-arriendo-en-santiago-_JM#position%3D7%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:54.816589
MLC-1531527415,,UF 60,60.0,UF,"Santiago, Club Hípico, Santiago, RM (Metropolitana)",1 baño|930 m² totales,https://www.portalinmobiliario.com/MLC-1531527415-local-comercial-o-gran-sitio-en-arriendo-en-santiago-_JM#position%3D8%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:55.090729
MLC-2747991802,,UF 65,65.0,UF,"Terreno Y Bodega Comercial, Cercano Avenida Exposicion, Metro Lo Valledor, Club Hípico, Santiago, RM (Metropolitana)",4 baños|363 m² útiles,https://www.portalinmobiliario.com/MLC-2747991802-local-comercial-en-arriendo-en-santiago-_JM#position%3D9%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:55.372736
MLC-1536841981,,UF 30,30.0,UF,"Esmeralda 636, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 baños|110 m² útiles,https://www.portalinmobiliario.com/MLC-1536841981-bellas-artes-_JM#position%3D10%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:55.701296
MLC-2574333488,,$ 400.000,400000.0,$,,1 baño|20 m² útiles,https://www.portalinmobiliario.com/MLC-2574333488-local-comercial-en-arriendo-en-santiago-_JM#position%3D11%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:56.037122
MLC-951886737,,$ 4.600.000,4600000.0,$,,484 m² útiles,https://www.portalinmobiliario.com/MLC-951886737-huerfanos-miraflores-_JM#position%3D12%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:56.331407
MLC-1441807581,,UF 279,279.0,UF,"Teatinos / Catedral / Metro Santa Ana, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 baños|293 m² útiles,https://www.portalinmobiliario.com/MLC-1441807581-local-comercial-en-arriendo-en-santiago-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:56.643604
MLC-1506226077,,$ 750.000,750000.0,$,,1 baño|15 m² útiles,https://www.portalinmobiliario.com/MLC-1506226077-paseo-san-agustin-local-77-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:57.182677
MLC-1539045719,,UF 31,31.0,UF,"Metro Santa Ana, Barrio Brasil, Santiago, RM (Metropolitana)",1 baño|44 m² útiles,https://www.portalinmobiliario.com/MLC-1539045719-local-comercial-en-arriendo-metro-santa-ana-_JM#position%3D15%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:57.479310
MLC-1539058629,,UF 57,57.0,UF,"Manuel Rodriguez / Sto Domingo, Barrio Brasil, Santiago, RM (Metropolitana)",2 baños|72 m² útiles,https://www.portalinmobiliario.com/MLC-1539058629-local-comercial-en-arriendo-barrio-brasil-en-santiago-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:57.760313
MLC-1539020315,,UF 133,133.0,UF,"Santo Domingo Con Manuel Rodriguez, Barrio Brasil, Santiago, RM (Metropolitana)",2 baños|166 m² útiles,https://www.portalinmobiliario.com/MLC-1539020315-local-comercial-en-arriendo-en-santiago-metro-santa-ana-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D5912b168-2705-431a-aa94-b5d814b4b096,2024-10-30T18:41:58.049405
