asn__L_e,cys__L_e,gln__L_e,ser__L_e,thr__L_e,arg__L_e,phe__L_e,asp__L_e,pro__L_e,val__L_e,trp__L_e,tyr__L_e,glc__D_e,his__L_e,ile__L_e,leu__L_e,lys__L_e,met__L_e
1.0,1.2915939136941939,1.8613120478922465,0.8568221501621345,1.7181341980543778,0.43477176353205255,0.5674731853330031,1.5786979296582695,3.009728111748581,-0.7263656772262461,0.0,0.2848590670990284,3.4452481915689734,2.4392616612621607,3.7233724120728535,3.72337241207285,2.8575704664505084,-3.4504864055874216
-0.3327899394504015,1.7508150908244176,0.21704704238471706,-0.4163949697252032,0.13344201210991424,1.2331159757801626,0.3183511877037808,1.0,1.8842571029343387,-2.382626921285524,0.0,0.16721006054960696,2.1993479273404732,1.533768048439681,1.3842571029343351,1.3842571029343333,0.0,-3.1173730787144858
1.1428571428571432,1.2857142857142856,2.0,1.0,1.8571428571428568,0.2857142857142856,0.5714285714285712,1.5714285714285712,2.999999999999999,-0.42857142857142794,0.0,0.2857142857142856,3.4285714285714266,2.428571428571429,3.857142857142856,3.857142857142856,3.1428571428571423,-3.2857142857142847
