id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1501085257,,UF 120,120.0,UF,"Huérfanos / San Antonio, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",10 baños|921 m² útiles,https://www.portalinmobiliario.com/MLC-1501085257-oficina-921-m-rebajada-uf-120-1er-ano-centro-stgo-_JM#position%3D11%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:42.439067
MLC-1479049303,,UF 30,30.0,UF,"Agustinas 1016, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",3 baños|176 m² útiles,https://www.portalinmobiliario.com/MLC-1479049303-excelente-oficina-agustinas-ahumada-_JM#position%3D12%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:42.744534
MLC-2560739436,,UF 125,125.0,UF,"Metro Universidad De Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",11 baños|622 m² útiles,https://www.portalinmobiliario.com/MLC-2560739436-622-m-rebajado-2-primeros-anos-a-uf-125-metro-u-de-chile-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:43.003478
MLC-1532150113,,$ 490.000,490000.0,$,,1 baño|45 m² útiles,https://www.portalinmobiliario.com/MLC-1532150113-tres-privados-ahumada-con-huerfanas-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:43.257110
MLC-2473238592,,$ 250.000,250000.0,$,"Teatinos - Catedral, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|27 m² útiles,https://www.portalinmobiliario.com/MLC-2473238592-oficina-en-arriendo-2-ambientes-1-bano-santiago-_JM#position%3D15%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:43.534539
MLC-2671556702,,$ 480.000,480000.0,$,"Paseo Huérfanos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 baños|60 m² totales,https://www.portalinmobiliario.com/MLC-2671556702-oficina-en-arriendo-en-santiago-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:43.845444
MLC-2749357020,,UF 55,55.0,UF,"Sta. Lucía 1 - 300, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",3 baños|240 m² útiles,https://www.portalinmobiliario.com/MLC-2749357020-excelente-oficina-cercana-metro-santa-lucia-240m2-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:44.117622
MLC-2470362026,,UF 27,27.0,UF,"Phillips 84, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",4 baños|181 m² útiles,https://www.portalinmobiliario.com/MLC-2470362026-oficina-estado-merced-181-m2-a-uf-015xm2-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:44.411248
MLC-1530542281,,$ 1.390.000,1390000.0,$,,2 baños|204 m² útiles,https://www.portalinmobiliario.com/MLC-1530542281-oficina-en-arriendo-en-santiago-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:44.689096
MLC-1535366101,,$ 900.000,900000.0,$,"Nueva York / La Bolsa, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",3 baños|298 m² útiles,https://www.portalinmobiliario.com/MLC-1535366101-oficina-en-arriendo-en-santiago-la-bolsa-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:44.974048
MLC-1438610237,,UF 180,180.0,UF,,7 baños|1.996 m² útiles,https://www.portalinmobiliario.com/MLC-1438610237-oficina-en-arriendo-en-santiago-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:45.281536
MLC-1438597169,,UF 530,530.0,UF,"Libertad Con San Pablo, Barrio Yungay, Santiago, RM (Metropolitana)",7 baños|1.996 m² útiles,https://www.portalinmobiliario.com/MLC-1438597169-oficina-en-arriendo-en-santiago-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:45.628626
MLC-2555988194,,UF 2.270,2270.0,UF,,3.136 m² útiles,https://www.portalinmobiliario.com/MLC-2555988194-oficina-en-arriendo-en-santiago-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:46.050117
MLC-2641746964,,UF 25,25.0,UF,,2 baños|115 m² útiles,https://www.portalinmobiliario.com/MLC-2641746964-oficina-en-arriendo-en-santiago-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:46.335330
MLC-1536801397,,UF 9,9.0,UF,"Calle Arturo Prat 1760, Santiago, Parque O'Higgins, Santiago, RM (Metropolitana)",1 baño|30 m² útiles,https://www.portalinmobiliario.com/MLC-1536801397-oficina-o-consulta-en-arriendo-arturo-prat-1766-santiago-_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:46.587561
MLC-1531803377,,$ 200.000,200000.0,$,"Bandera / Plaza De Armas / Remodelada, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|23 m² útiles,https://www.portalinmobiliario.com/MLC-1531803377-oficina-en-arriendo-en-santiago-pza-de-armas-remodelada-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:46.882412
