id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-2733340248,,UF 96,96.0,UF,"Sierra Bella 1200 - 1500, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 baños|800 m² útiles,https://www.portalinmobiliario.com/MLC-2733340248-gran-bodega-800-mts-sierra-bella-stgo-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:06.015567
MLC-2506044646,,UF 190,190.0,UF,"Avenida Rondizzoni 2400 - 2700, Club Hípico, Santiago, RM (Metropolitana)",4 baños|930 m² útiles,https://www.portalinmobiliario.com/MLC-2506044646-arriendo-bodega-1000-m2-rondizzoni-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:06.302892
MLC-1531488757,,UF 70,70.0,UF,,2 baños|350 m² útiles,https://www.portalinmobiliario.com/MLC-1531488757-galpon-con-oficinas-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:06.573474
MLC-2341439776,,$ 250.000,250000.0,$,,1 baño|31 m² útiles,https://www.portalinmobiliario.com/MLC-2341439776-jose-miguel-de-la-barra-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:06.903260
MLC-2688230968,,$ 200.000,200000.0,$,"Av. Libertador Bernardo O'higgins 108, Barrio San Borja, Santiago, RM (Metropolitana)",1 baño|21 m² útiles,https://www.portalinmobiliario.com/MLC-2688230968-bodega-funcional-en-galerias-ex-crown-plaza-un-bano-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:07.175451
MLC-2656718720,,UF 103,103.0,UF,"Club Hípico, 952 900 - 1200, Parque O'Higgins, Santiago, RM (Metropolitana)",576 m² útiles,https://www.portalinmobiliario.com/MLC-2656718720-propiedad-industrial-en-santiago-centro-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:07.453825
MLC-2656683724,,UF 400,400.0,UF,"Club Hípico, 952 900 - 1200, Parque O'Higgins, Santiago, RM (Metropolitana)",2.216 m² útiles,https://www.portalinmobiliario.com/MLC-2656683724-propiedad-industrial-en-santiago-centro-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:07.767107
MLC-1514034447,,UF 120,120.0,UF,"Club Hípico, 952 900 - 1200, Parque O'Higgins, Santiago, RM (Metropolitana)",667 m² útiles,https://www.portalinmobiliario.com/MLC-1514034447-propiedad-industrial-en-santiago-centro-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:08.095532
MLC-2656744888,,UF 176,176.0,UF,"Club Hípico, 952 900 - 1200, Parque O'Higgins, Santiago, RM (Metropolitana)",973 m² útiles,https://www.portalinmobiliario.com/MLC-2656744888-propiedad-industrial-en-santiago-centro-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:08.423062
MLC-1542151143,,UF 50,50.0,UF,"Lira / Santa Isabel, Barrio Diez de Julio, Santiago, RM (Metropolitana)",5 baños|780 m² útiles,https://www.portalinmobiliario.com/MLC-1542151143-galpon-bodega-780-m2-construidos-lira-santa-isabel-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:08.703545
MLC-1462746207,,UF 215,215.0,UF,"Exposición 1237, Santiago, RM (Metropolitana)",1.355 m² útiles,https://www.portalinmobiliario.com/MLC-1462746207-bodegas-en-arriendo-en-estacion-central-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:09.005122
MLC-2747042370,,UF 42,42.0,UF,,3 baños|250 m² útiles,https://www.portalinmobiliario.com/MLC-2747042370-estupenda-bodega-con-oficinas-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:09.400738
MLC-1537793551,,$ 1.200.000,1200000.0,$,"Chiloé 1200 - 1500, Parque O'Higgins, Santiago, RM (Metropolitana)",2 baños|300 m² útiles,https://www.portalinmobiliario.com/MLC-1537793551-galpon-comercial-calle-chiloe-santiago-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:09.666549
MLC-2612620594,,UF 65,65.0,UF,"Avenida Vicuña Mackenna Con Maule, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",2 baños,https://www.portalinmobiliario.com/MLC-2612620594-bodega-en-arriendo-en-santiago-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:09.996052
MLC-2488184354,,UF 195,195.0,UF,"Compañía Con Ahumada, Plaza De Armas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",,https://www.portalinmobiliario.com/MLC-2488184354-bodega-en-arriendo-en-santiago-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:10.262224
MLC-1491532015,,UF 210,210.0,UF,"San Isidro Con Ñuble, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",920 m² totales,https://www.portalinmobiliario.com/MLC-1491532015-bodega-en-arriendo-en-santiago-centro-920-m2-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:10.561834
MLC-2751897148,,UF 42,42.0,UF,"Purén Indómito, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",3 baños|300 m² útiles,https://www.portalinmobiliario.com/MLC-2751897148-estupenda-bodega-con-oficinas-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:10.931363
MLC-1507268175,,UF 320,320.0,UF,"Serrano / Santa Isabel, Santiago, San Diego, Santiago, RM (Metropolitana)",4 baños|975 m² totales,https://www.portalinmobiliario.com/MLC-1507268175-bodega-ubicada-en-santiago-centro-sector-parque-almagro-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:11.249603
MLC-2740511512,,$ 40.000,40000.0,$,"Echaurren 52, Barrio República, Santiago, RM (Metropolitana)",,https://www.portalinmobiliario.com/MLC-2740511512-profer-arrienda-bodegasechaurren-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:11.575891
MLC-2737459024,,$ 34,34.0,$,"Av. Manuel Rodríguez 600 - 900, Ejército - Toesca, Santiago, RM (Metropolitana)",1 baño|66 m² útiles,https://www.portalinmobiliario.com/MLC-2737459024-arriendo-bodega-sin-comision-sin-ggcc-sin-mes-de-garantia-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D046b2793-cf67-4b28-8a18-b7c73521b472,2024-10-30T18:41:11.889112
MLC-2737486440,,$ 64,64.0,$,,1 baño|157 m² útiles,https://www.portalinmobiliario.com/MLC-2737486440-arriendo-bodega-sin-comision-sin-ggcc-sin-mes-de-garantia-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:15.803616
MLC-2554262670,,UF 50,50.0,UF,"Artemio Gutiérrez 1800 - 2100, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",3 baños|240 m² útiles,https://www.portalinmobiliario.com/MLC-2554262670-dueno-directo-amplia-buena-conectividad--_JM#position%3D2%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:16.115425
MLC-2423945770,,UF 320,320.0,UF,,10 baños|2.800 m² útiles,https://www.portalinmobiliario.com/MLC-2423945770-galpon-con-oficinas-en-pleno-centro-de-santiago-san-ignacio-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:16.442478
MLC-1480383445,,UF 50,50.0,UF,"Artemio Gutiérrez 1800 - 2100, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",3 baños|240 m² útiles,https://www.portalinmobiliario.com/MLC-1480383445-buena-propiedad-insutrial-comercial-dueno-directo-_JM#position%3D4%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:16.791308
MLC-1534169789,,UF 46,46.0,UF,,3 baños|200 m² útiles,https://www.portalinmobiliario.com/MLC-1534169789-bodega-galpon-industrial-excelente-ubicacion-_JM#position%3D5%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:17.069089
MLC-1541494339,,UF 65,65.0,UF,"Padre Orellana 1500 - 1800, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 baños|352 m² útiles,https://www.portalinmobiliario.com/MLC-1541494339-arriendo-bodega-con-oficinas-_JM#position%3D6%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:17.360804
MLC-1541455341,,UF 35,35.0,UF,,2 baños|186 m² útiles,https://www.portalinmobiliario.com/MLC-1541455341-arriendo-casa-apta-para-oficina-comercial-o-taller-artesanal-_JM#position%3D7%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:17.609566
MLC-1541507325,,UF 60,60.0,UF,"Padre Orellana 1500 - 1800, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 baños|235 m² útiles,https://www.portalinmobiliario.com/MLC-1541507325-arriendo-galpon-con-oficina-_JM#position%3D8%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:17.921895
MLC-1445128125,,UF 65,65.0,UF,"Padre Orellana 1800 - 2100, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 baños|400 m² útiles,https://www.portalinmobiliario.com/MLC-1445128125-arriendo-de-bodega-con-oficinas-_JM#position%3D9%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:18.195964
MLC-1519680097,,UF 240,240.0,UF,,2 baños|439 m² útiles,https://www.portalinmobiliario.com/MLC-1519680097-estacion-mapocho-estacion-cal-y-canto-_JM#position%3D10%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:18.437463
MLC-2574266844,,UF 200,200.0,UF,"Víctor Manuel 1500 - 1800, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",8 baños|1.200 m² útiles,https://www.portalinmobiliario.com/MLC-2574266844-bodega-en-gran-ubicacion-santiago-_JM#position%3D11%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:18.757112
MLC-1533958369,,UF 500,500.0,UF,"Sector Metro Santa Lucia, Bulnes, Santiago, RM (Metropolitana)",15 baños|2.319 m² útiles,https://www.portalinmobiliario.com/MLC-1533958369-oportunidad-de-arriendo-en-santiago-centro-_JM#position%3D12%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:19.113024
MLC-1505885927,,UF 300,300.0,UF,"San Borja Blanco Encalada, Santiago, RM (Metropolitana)",1.731 m² útiles,https://www.portalinmobiliario.com/MLC-1505885927-bodega-industrial-en-arriendo-en-estacion-central-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:19.443264
MLC-2715985988,,UF 150,150.0,UF,"Ñuble, Santiago Centro, Franklin - Biobío, Santiago, RM (Metropolitana)",8 baños|700 m² útiles,https://www.portalinmobiliario.com/MLC-2715985988-excelente-bodega-en-arriendo-en-santiago-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:19.859614
MLC-2716039596,,UF 200,200.0,UF,"Ñuble, Santiago, Franklin - Biobío, Santiago, RM (Metropolitana)",20 baños|1.226 m² útiles,https://www.portalinmobiliario.com/MLC-2716039596-bodega-en-arriendo-en-santiago-_JM#position%3D15%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:20.175994
MLC-2679133892,,UF 320,320.0,UF,,2.209 m² útiles,https://www.portalinmobiliario.com/MLC-2679133892-bodega-industrial-en-arriendo-en-santiago-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:20.484077
MLC-2713421592,,UF 40,40.0,UF,"Bodega Y Oficinas En Padre Orellana**cercano A Av. Matta Y Vicuña Mackenna, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",3 baños|248 m² útiles,https://www.portalinmobiliario.com/MLC-2713421592-bodega-en-arriendo-en-santiago-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:20.815768
MLC-2388202706,,UF 90,90.0,UF,"República, Barrio República, Santiago, RM (Metropolitana)",639 m² útiles,https://www.portalinmobiliario.com/MLC-2388202706-bodega-industrial-en-arriendo-en-santiago-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:21.108978
MLC-2679184120,,UF 135,135.0,UF,,630 m² útiles,https://www.portalinmobiliario.com/MLC-2679184120-bodega-industrial-en-arriendo-en-santiago-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:21.405292
MLC-1536505043,,UF 350,350.0,UF,"República, Barrio República, Santiago, RM (Metropolitana)",1.871 m² totales,https://www.portalinmobiliario.com/MLC-1536505043-bodega-industrial-en-arriendo-en-santiago-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:21.704686
MLC-1523830153,,$ 1.200.000,1200000.0,$,"Oficina / Bodega / Av Matta Con Santa Elena, Barrio Diez de Julio, Santiago, RM (Metropolitana)",2 baños|116 m² útiles,https://www.portalinmobiliario.com/MLC-1523830153-oficina-bodega-en-arriendo-en-santiago-santa-elena-_JM#position%3D21%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:22.055584
MLC-1539039651,,$ 1.200.000,1200000.0,$,"Oficina / Bodega / Av Matta Con Santa Elena, Barrio Diez de Julio, Santiago, RM (Metropolitana)",2 baños|116 m² útiles,https://www.portalinmobiliario.com/MLC-1539039651-oficina-bodega-en-arriendo-en-santiago-santa-elena-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:22.415533
MLC-2487305618,,UF 520,520.0,UF,,4.167 m² útiles,https://www.portalinmobiliario.com/MLC-2487305618-bodega-industrial-en-arriendo-en-lampa-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:22.717700
MLC-2337408722,,UF 167,167.0,UF,,2 baños|1.520 m² útiles,https://www.portalinmobiliario.com/MLC-2337408722-bodega-en-arriendo-en-penalolen-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:22.963925
MLC-2722871222,,$ 650.000,650000.0,$,"Conferencia / Gorbea, Meiggs, Santiago, RM (Metropolitana)",1 baño|38 m² útiles,https://www.portalinmobiliario.com/MLC-2722871222-bodega-en-arriendo-en-santiago-barrio-meiggs-_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:23.316874
MLC-2695692736,,$ 400.000,400000.0,$,"Av Matta / Madrid, Barrio Diez de Julio, Santiago, RM (Metropolitana)",1 baño|60 m² útiles,https://www.portalinmobiliario.com/MLC-2695692736-bodega-en-arriendo-en-santiago-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2ac547db-9624-4196-b23b-614ba7e74bf0,2024-10-30T18:41:23.606311
